Class,Content,ID,Platform
politics,"إنجازات عزيز
#ألاعزيز وسم يجتاح صفحات التواصل الاجتماعي في موريتانيا،  بعد خطاب لعمدة مدينة تحدث فيه عن إنجازات الرئيس محمد ولد عبد العزيز  وكرر فيه عبارة 'ألا عزيز' وتعني فقط عزيز.",1213102994348269570,twitter
others,@therighteous6 نأسف يا صديقتنا لعدم التنبيه على المشاهد القاسية في الفيديو 😔,812386155471598_1583458148364391,facebook
politics,المتحدث باسم التحالف السعودي الإماراتي: العملية التي أعلن عنها الحوثيون مجرد مسرحية مضللة ,812386155471598_1541844745859065,facebook
others,@nassrawy1122 لكنك ستحتاج يوماً ما إلى السفر من خلالها يا أبا تركي.. كيف ستتصرف في مثل هذه الحالة؟,1189154545148088325,twitter
others,"#بكسر_التاء -  كيف تقبّلت ريتا واقع تقدّمها في السن؟
قصص ريتا في خطوط تجاعيدها.. هكذا تعايشت مع تقدّمها في العمر ورعب الدخول في مرحلة جديدة 
شاهدوا الحلقة على يوتيوب: https://t.co/OMrB59PaZd ",1218171474722291712,twitter
crime-war-conflict,اعتداءات الاحتلال الإسرائيلي لا تتوقف وتصل لإطاحة فلسطيني مُقعد حاول مساعدة فتاة مصابة,1162712353311526912,twitter
politics,بدأت بالاحتجاج على ارتفاع الأسعار وانتهت بالإطاحة بالبشير.. تعرف على تطور حراك السودانيين خلال أربعة شهور ,1123297786533961730,twitter
politics,"RT @ajanet_ar: رئيس ""النهضة"" قال إن الحركة تريد الوفاء بتعهداتها

",ViuS7FoIeKw,youtube
politics,RT @AJABreaking: عاجل | أمير #قطر: لو تصرفت الدول الإقليمية والكبرى بمسؤولية ودفعت للتغيير السلمي لوفرت كثيرا من الألم على الشعوب,1114573289656082432,twitter
politics,"موقع ""بز فيد"" الأميركي: #ماي تفكر في الدعوة إلى إجراء انتخابات مبكرة في حال فشلت في الحصول على تأييد مجلس العموم لدعم خططها للخروج من الاتحاد
",1111848036370649089,twitter
politics,#كاريكاتير | حل الدولتين,812386155471598_1304554016254807,facebook
others,"""كديسة"" ليست من التكدس.. فما معناها؟",1164063676267151360,twitter
crime-war-conflict,"#كلنا_نهال تدمي قلوب الجزائريين، وتدفع بعضهم للمطالبة بـ#الإعدام_لقاتلي_الأطفال.
هل الإعدام حل؟",1168580497326444546,twitter
science-and-technology,"#شاهد | روبوت يحصل على فرصة عمل بأحد البنوك في #تايوان.
#الجزيرة",1183669781494423553,twitter
crime-war-conflict,انتحار قاتل 'جريمة البث الحي' وزوكربرغ يرد,1199968090785820673,twitter
others,@ammarob88 لأي سبب استفزازي كان، هل هذا مبرر لتصرف المعلمة بهذا العنف ضد طالبتها يا عمار؟,e9MGpt-XHc4,youtube
politics,RT @AJABreaking: عاجل | قائد الجيش الإيراني: سنعرف في نهاية المطاف من الذي سيتلقى ضربات في 52 هدفا,ZUHOUCwMuU4,youtube
politics,توافق بين قوى الحرية والتغيير والمجلس العسكري السوداني بشأن معظم بنود الوثيقة الدستورية وتأكيد بأن يوم غد سيكون نهاية التفاوض بالصورة التي تمكن الأطراف من إقامة حكومة مدنية خلال أيام ,1169508905036263426,twitter
politics,تقرير استخباري سري تم إعداده للقيادة الإماراتية ينتقد ما وصفها بردة الفعل المتسرعة للرياض على هجمات الحوثيين داخل الأراضي #السعودية ,1075586586425737217,twitter
politics,السلطات المصرية تحبس شابا مصريا بعد رفعه علم فلسطين في استاد القاهرة احتجاجا على الممارسات الإسرائيلية ,1211383629739372544,twitter
politics,RT @AJABreaking: عاجل | الخارجية الإيرانية: برنامجنا الصاروخي دفاعي ولا يخالف القوانين الدولية وغير قابل للتفاوض,1083784503653322752,twitter
politics,تعرف على مجلس حقوق الإنسان وأهمية اجتماعاته وما يصدر عنها من قرارات ,1099994920088231936,twitter
politics,#أردوغان: #إيران تحاول الهيمنة على المنطقة وهذا يزعجنا ويزعج دول الخليج,1166380658236764160,twitter
others,"@Laimaymn وعليكم السلام وأهلاً وسهلاً يا ليلى.. طبعاً نتخذ كل التدابير اللازمة لمنع أي تقليد لهويتنا البصرية.
أرنا إياها من فضلك.",1118519347163664386,twitter
human-rights-press-freedom,"""لماذا يقسمون المكانيْن.. نحن لسنا حيوانات""
جدار ترمب لا يعجب المكسيكيين",1181267950956941312,twitter
crime-war-conflict,RT @AJABreaking: عاجل | رئيس هيئة الأركان الأمريكية: بعد دخول قواتنا إلى المجمع الذي يوجد به البغدادي فوجئنا به يختبئ بنفق,812386155471598_1742298915813646,facebook
politics,"كادت ليفني -التي عملت كذلك جاسوسة في جهاز الموساد- أن تصبح رئيسة للوزراء بعد انتخابات 2009 حين كانت تتزعم حزب كاديما
",1097631910782750720,twitter
politics,عاجل | خطيبة خاشقجي للجزيرة: تقرير كالامار يؤكد أن جهات عليا بالسعودية أعطت الأمر بقتل خاشقجي ويجب أن يحاسبوا,1141430422582304768,twitter
human-rights-press-freedom,RT @AJABreaking: عاجل | الأمم المتحدة تقترح إرسال مراقبين للسودان للتقصى بشأن مزاعم انتهاكات حقوق الإنسان منذ فض الاعتصام,1144234280744361984,twitter
politics,#الجزائر.. رفض إجراء الانتخابات الرئاسية بالمرشحين الحاليين عنوان الجمعة الجديدة من الحراك المتواصل في البلاد | تقرير: مصطفى ازريد #الأخبار ,1192913185336176640,twitter
crime-war-conflict,"أمل.. طفلة يمنية عانت الجوع والتهجير بسبب الحرب، وحين توفيت ""أبوها اتسلف لها كفن""..
دعونا نحكِ لكم قصتها: ",812386155471598_1171187932924750,facebook
politics,المبعوث الأمريكي إلى #سوريا: الطريق ما زال طويلا للقضاء على تنظيم الدولة رغم مقتل #البغدادي ,FjT7pJYz_wo,youtube
politics,RT @AJABreaking: عاجل | المتحدث باسم وزارة الدفاع #السعودية: الهجوم على أرامكو لم يكن ضد #السعودية فقط وإنما ضد المجتمع الدولي,812386155471598_1462224027154471,facebook
others,@ph_zaineb لماذا يا زينب؟,1202174052506451969,twitter
politics,عاجل | أردوغان: محاسبة المسؤولين عن جريمة قتل خاشقجي من أعلى الهرم لأسفله مهمة تقع على عاتق المجتمع الدولي,1144883893981589504,twitter
art-and-entertainment,"أمريكي يحول حُفر الشوارع إلى لوحات فسيفساء.
جيم باتشر (52 عاماً) بدأ بتجميل الطرقات بلوحاته عام 2013 مبتدئاً بالشارع الواقع أمام منزله في مدينة شيكاغو.
حتى الآن صنع باتشر 79 فسيفساء في مدن مختلفة من العالم.. ولا يعلم إن كان ما يفعله قانونياً أصلاً!
ما رأيكم في مبادرته الفنية؟ ",1179962845372571648,twitter
politics,RT @AJABreaking: عاجل | الخارجية الأمريكية تحذر مجددا مواطنيها من السفر إلى #العراق، بسبب ما وصفته بالإرهاب والخطف والنزاع المسلح,1197138639416897538,twitter
politics,"""النظام السابق وقوى الإسلام السياسي هم المستفيدون اليوم"".. القيادي في تجمع المهنيين أزهري الحاج دفع الله معلقا على أحداث #الخرطوم ",1217113583273811968,twitter
crime-war-conflict,"#شاهد | لص تخلص من شجرة ليسرق دراجة هوائية.
#الجزيرة",812386155471598_1597870870256452,facebook
politics,#لاتعودوا_إلا_بالسلام_لليمن.. نداء من الناس للسياسيين,812386155471598_1067727326604145,facebook
human-rights-press-freedom,"#دمشق على رأس قائمة المدن الأسوأ للعيش في العالم.. مجلة ""إيكونوميست"" البريطانية تصنف معاناة سكان العاصمة السورية بأنها ""الأسوأ عالمياً"" 
| تقرير: منتصر أبو نبوت #الأخبار ",1202176655931904001,twitter
others,#سباق_الأخبار | من هي الشخصية الأكثر تأثيراً في أخبار هذا الأسبوع؟,1177738324435492865,twitter
others,@nalziadi لم نفهم قصدك سيدتي الكريمة.. هل أخطأنا في سرد حقيقة ما؟ نود أن نسمع منك، شاركينا رأيك,1165659574101250053,twitter
politics,"#الكويت تعبر عن أسفها واستيائها لاعتراف الولايات المتحدة بسيادة #إسرائيل على #الجولان_السوري وتؤكد على أنه يقوض عملية السلام في الشرق الأوسط ويهدد الأمن والاستقرار فيه
#الجزيرة_ثريد
",1110522761309573120,twitter
